"CORP","Quarterly Data","Current Ratio","Long-term Debt / Capital","Debt/Equity Ratio","Gross Margin","Operating Margin","EBIT Margin","EBITDA Margin","Pre-Tax Profit Margin","Net Profit Margin","Asset Turnover","Inventory Turnover Ratio","Receiveable Turnover","Days Sales In Receivables","ROE - Return On Equity","Return On Tangible Equity","ROA - Return On Assets","ROI - Return On Investment","Book Value Per Share","Operating Cash Flow Per Share","Free Cash Flow Per Share","Basic EPS","SH LOG10","Bin"
"XLNX","3/31/2011","7.1244","0.2695","0.369","65.3479","30.8267","30.8267","0","28.7168","27.2266","0.142","0.7694","2.0521","43.8576","6.6285","7.1004","3.8652","4.8418","9.1255","0.8836","0.8245","0.60","0.053775449335838","1"
"XLNX","6/30/2011","6.0375","0.2635","0.3578","63.7457","30.594","30.594","0","29.3249","25.0826","0.1421","0.892","2.5153","35.7803","6.1748","6.6851","3.5643","4.5477","9.4286","0.861","0.811","0.58","0.046061944751054","1"
"XLNX","9/30/2011","6.5703","0.2653","0.361","63.8759","27.8884","27.8884","0","26.3398","22.7457","0.1301","0.8099","2.5655","35.0813","5.0668","5.4849","2.959","3.7228","9.4963","0.7711","0.7038","0.48","-0.12355165236028","1"
"XLNX","12/31/2011","6.1515","0.2607","0.3526","65.7977","26.8299","26.8299","0","25.4237","24.8515","0.1176","0.7121","2.4207","37.1791","4.9596","5.3526","2.9232","3.6666","9.7809","0.6758","0.605","0.49","0.067579408702657","1"
"XLNX","3/31/2012","7.1484","0.2508","0.3348","66.4426","26.3902","26.3902","0","25.1154","21.8982","0.1252","0.9156","2.6003","34.6114","4.5207","4.8538","2.742","3.3867","10.2715","0.7298","0.6605","0.46","0.056091298091949","1"
"XLNX","6/30/2012","6.3921","0.252","0.3369","65.9546","28.2398","28.2398","0","26.5802","22.2777","0.1297","1.0264","2.2593","39.8346","4.8013","5.1513","2.8895","3.5912","10.3142","0.5951","0.5646","0.49","-0.036103488408366","1"
"XLNX","9/30/2012","6.5665","0.2496","0.3326","65.4897","27.225","27.225","0","25.386","22.6934","0.1196","0.9199","2.4472","36.777","4.4859","4.8376","2.7137","3.3663","10.546","0.7381","0.7095","0.47","-0.0020748656098812","1"
"XLNX","12/31/2012","6.746","0.246","0.3263","66.5547","23.7053","23.7053","0","22.6953","20.3324","0.1105","0.7544","2.1948","41.0053","3.6805","3.9582","2.2469","2.775","10.7666","0.4475","0.4179","0.40","0.030733821698866","1"
"XLNX","3/31/2013","5.9403","0.2374","0.3114","66.0654","27.6656","27.6655","0","25.9927","24.5449","0.1125","0.8973","2.3221","38.758","4.4079","4.7185","2.7618","3.3613","11.2396","0.628","0.6056","0.50","0.027111839856299","1"
"XLNX","6/30/2013","1.6789","0","0.3399","68.9613","33.3202","33.3202","0","31.6051","27.1218","0.1216","0.962","2.159","41.6851","5.7581","6.1957","3.2982","5.7581","10.2404","0.5145","0.4742","0.59","0.01608271617526","1"
"XLNX","9/30/2013","1.8899","0","0.3238","69.4766","27.3421","27.3421","0","25.506","23.6187","0.1198","0.9951","2.158","41.7047","4.925","5.2742","2.8292","4.925","10.7051","0.8586","0.831","0.53","0.072904723315455","1"
"XLNX","12/31/2013","2.0584","0","0.3198","69.191","34.549","34.549","0","33.7298","29.9714","0.1173","0.8745","2.8315","31.7856","6.0196","6.4398","3.5163","6.0196","10.9488","0.7628","0.7241","0.66","-0.0087077162093591","1"
"XLNX","3/31/2014","3.1001","0.2653","0.5663","67.6372","30.675","30.6749","0","28.4628","25.2543","0.1226","0.8545","2.3067","39.016","5.6682","6.0841","3.0974","4.1645","10.2469","0.6648","0.6153","0.59","0.072557961104824","1"
"XLNX","6/30/2014","3.3932","0.2622","0.5583","69.1187","33.707","33.707","0","32.6914","28.3385","0.1212","0.7367","2.1776","41.3301","6.2062","6.6476","3.435","4.579","10.4192","0.4621","0.4297","0.65","-0.05960686435115","1"
"XLNX","9/30/2014","3.4039","0.2681","0.5766","71.9299","33.1063","33.1063","0","32.1579","28.3844","0.1204","0.6457","2.0792","43.2869","6.3198","6.7777","3.4185","4.6252","10.2625","0.7489","0.7177","0.64","-0.048099563071376","1"
"XLNX","12/31/2014","3.85","0.2711","0.5865","69.7349","32.0124","32.0124","0","31.3373","28.3828","0.1208","0.7283","3.1657","28.4301","6.3014","6.759","3.4274","4.5928","10.2261","1.0708","1.0479","0.64","0.0095342016884187","1"
"XLNX","3/31/2015","4.0854","0.2759","0.6015","69.9455","27.9626","27.9626","0","28.1316","23.7472","0.1157","0.7365","2.2987","39.1522","5.1548","5.5184","2.7485","3.7329","10.1091","0.6533","0.6325","0.51","-0.010047238737336","1"
"XLNX","6/30/2015","4.1578","0.2748","0.5992","70.8649","32.5121","32.5121","0","30.5946","26.9058","0.1117","0.7205","2.1787","41.3089","5.6237","6.0136","3.0051","4.0786","10.1548","0.6907","0.6623","0.57","0.018688707613109","1"
"XLNX","9/30/2015","4.1892","0.2766","0.6057","70.1197","29.0353","29.0353","0","27.289","24.129","0.1079","0.7402","1.8667","48.2141","4.89","5.2284","2.603","3.5374","10.1304","0.5397","0.519","0.49","-0.017663187642822","1"
"XLNX","12/31/2015","4.2966","0.2777","0.6101","68.4735","28.2752","28.2752","0","27.3828","23.1033","0.1156","0.9109","2.7869","32.2937","5.0515","5.3991","2.6708","3.6488","10.1342","1.0673","1.0453","0.51","0.044454692351138","1"
"XLNX","3/31/2016","4.1473","0.2773","0.6097","69.2156","31.1875","31.1875","0","29.7405","25.3972","0.1185","0.9846","1.8574","48.4554","5.6","5.9823","3.0095","4.0473","10.209","0.4799","0.4245","0.57","0.0042325552224127","1"
"XLNX","6/30/2016","3.8252","0.2774","0.6111","70.73","32.3846","32.3846","0","31.5868","28.3573","0.1167","0.8618","2.6495","33.9685","6.2961","6.7225","3.3096","4.5497","10.2164","1.2721","1.1946","0.64","-0.012069660629027","1"
"XLNX","9/30/2016","4.028","0.2747","0.6042","69.6353","30.5266","30.5266","0","30.3279","28.3476","0.1171","0.8931","2.5431","35.39","6.2546","6.6806","3.3199","4.5362","10.3962","0.6594","0.6187","0.65","0.071136170059027","1"
"XLNX","12/31/2016","3.8771","0.2863","0.6411","69.5686","27.8257","27.8257","0","27.7588","24.2187","0.1211","0.8655","1.7183","52.3772","5.7205","6.1311","2.933","4.0826","9.9608","0.387","0.3138","0.57","0.045701534577722","1"
"XLNX","3/31/2017","4.3247","0.2841","0.5789","69.8107","29.2447","29.2447","0","28.8907","25.783","0.1301","0.8203","2.529","35.587","6.3425","6.7888","3.355","4.5404","10.1103","1.1565","1.0799","0.63","-0.018217626594854","1"
"XLNX","6/30/2017","9.6125","0.4063","0.6845","68.3443","28.0445","28.0445","0","28.3496","26.0852","0.1185","0.8867","2.2471","40.051","6.1949","6.6233","3.0911","3.6776","10.2102","0.7182","0.6809","0.63","0.045742493675655","1"
"XLNX","9/30/2017","9.8583","0.4115","0.6994","70.405","30.6312","30.6312","0","30.923","27.693","0.1247","0.8621","2.1872","41.1479","6.9889","7.4814","3.4537","4.1127","9.9066","0.804","0.7555","0.70","0.041871218321004","1"
"XLNX","12/31/2017","9.0786","0.4225","0.7317","70.2693","26.9456","26.9456","0","27.8592","-2.0857","0.1169","0.7856","1.7178","52.3916","-0.528","-0.5681","-0.2439","-0.3049","9.2798","0.7515","0.7234","-0.05","-0.021428518759699","1"
"XLNX","3/31/2018","4.5557","0.3397","0.726","70.3943","25.6168","25.6168","0","25.0242","22.7943","0.1261","0.8003","1.6696","53.9057","6.1631","6.631","2.8746","4.0694","9.3156","0.9052","0.8256","0.58","0.029988989980093","1"
"XLNX","6/30/2018","4.3768","0.3424","0.7361","69.7696","31.5274","31.5274","0","31.1114","27.7683","0.1354","0.8376","1.4979","60.0857","8.1961","8.8289","3.7593","5.3896","9.1677","0.6883","0.5853","0.75","-0.044130642520268","1"
"XLNX","9/30/2018","4.2567","0.3296","0.6959","68.9622","31.1873","31.1873","0","32.046","28.9061","0.145","0.9507","2.0008","44.9828","8.823","10.6895","4.1906","5.9152","9.6619","1.2266","1.1709","0.85","0.089364790001525","1"
"XLNX","12/31/2018","4.3787","0.3165","0.6527","69.0143","32.2377","32.2377","0","32.0715","29.9179","0.1494","0.875","2.2263","40.4259","9.0763","10.8115","4.47","6.2032","10.4169","1.2181","1.1396","0.95","0.026274764284173","1"
"XLNX","3/31/2019","8.193","0.3014","0.4315","67.4711","30.2258","30.2258","0","31.3488","29.533","0.1608","0.8544","2.4715","36.4151","8.5493","10.026","4.749","5.9722","11.2706","1.1223","1.0123","0.97","0.1727983682197","1"
"XLNX","6/30/2019","7.2209","0.3228","0.4766","66.2479","29.5349","29.5349","0","30.9016","28.4192","0.171","0.8516","2.777","32.4093","9.2422","11.1627","4.8604","6.2589","10.4079","1.1562","1.043","0.95","-0.031497542117861","1"
"XLNX","9/30/2019","6.4409","0.316","0.462","64.8287","24.421","24.421","0","25.9004","27.2381","0.166","0.8743","2.484","36.2325","8.4199","12.2369","4.5219","5.759","10.7208","0.8883","0.7554","0.90","-0.089768846921159","1"
"XLNX","12/31/2019","6.0635","0.3205","0.4718","66.825","22.0327","22.0327","0","22.9224","22.3928","0.1461","0.7313","2.8535","31.5402","6.1341","8.9434","3.2722","4.1679","10.6141","1.2999","1.1624","0.65","0.0083869856309022","1"
"XLNX","3/31/2020","2.6796","0.244","0.5384","69.8832","23.5434","23.5434","0","25.0931","21.4578","0.1611","0.7483","2.7696","32.4961","7.0088","10.8496","3.4572","5.2988","9.4953","1.3266","1.2031","0.65","-0.098445189257802","1"
"XLNX","6/30/2020","3.4994","0.3914","0.8584","67.9636","24.1532","24.1532","0","22.4808","12.9131","0.1335","0.7967","2.3811","37.7972","4.0453","6.2157","1.7234","2.462","9.4946","0.9997","0.9367","0.39","0.10119054355544","1"
"XLNX","9/30/2020","3.4968","0.3782","0.812","70.6711","26.7981","26.7981","0","25.393","25.2847","0.1375","0.7971","2.1146","42.5613","7.9017","11.7308","3.4759","4.9131","10.0092","0.9984","0.9366","0.79","0.025083438215504","1"
"XLNX","12/31/2020","3.561","0.3648","0.7666","68.0853","21.4618","21.4618","0","21.9235","21.281","0.1397","0.8544","2.9799","30.2021","6.5787","9.5197","2.974","4.1789","10.599","1.4401","1.4166","0.70","0.13354995724145","1"
"SWKS","3/31/2005","3.012","0.2287","0.3599","38.1087","4.3673","4.3673","0","3.0193","0.653","0.1627","1.4629","1.1452","78.5923","0.1603","0.4789","0.1062","0.1237","4.9296","0.1156","0.0081","0.01","0","1"
"SWKS","6/30/2005","3.1122","0.226","0.3555","40.6585","6.1452","6.1452","0","5.0242","3.8578","0.1622","1.3999","1.1823","76.1259","0.938","2.6921","0.6256","0.726","4.9765","0.1603","0.0936","0.05","0.064693762567076","1"
"SWKS","9/30/2005","3.1345","0.2249","0.3533","36.4298","3.7324","3.7324","0","2.6718","1.6096","0.1601","1.5619","1.1092","81.1408","0.3862","1.0876","0.2577","0.2993","4.9965","0.0653","-0.0006","0.01","-0.021130375729246","1"
"SWKS","12/31/2005","3.1232","0.2231","0.3495","37.6771","4.2879","4.2879","0","3.5351","2.1616","0.1653","1.564","1.1594","77.6294","0.5351","1.4684","0.3573","0.4158","5.0293","0.1385","0.0527","0.03","-0.13961932979305","1"
"SWKS","3/31/2006","2.8567","0.1812","0.283","37.4391","1.375","1.375","0","0.2867","0.4999","0.1599","1.2482","1.072","83.9548","0.1143","0.3069","0.0799","0.0936","5.057","0.0046","-0.0728","0.01","0.1245119115303","1"
"SWKS","6/30/2006","2.9112","0.1797","0.2802","37.221","2.9732","2.9732","0","2.2582","1.5249","0.1689","1.2133","0.9648","93.2879","0.3671","0.968","0.2576","0.3011","5.0989","-0.1151","-0.18","0.02","-0.090078095015278","1"
"SWKS","9/30/2006","2.3963","0.1974","0.3145","23.4341","-43.0983","-43.0983","0","-43.89","-49.8983","0.1771","1.8138","1.2162","73.9999","-13.2178","-43.7811","-8.8373","-10.6084","4.5101","0.1428","0.1025","-0.61","-0.025984241003327","1"
"SWKS","12/31/2006","1.2573","0","0.307","38.4207","7.584","7.584","0","7.026","6.1404","0.1794","1.6912","1.2007","74.9558","1.6115","5.0189","1.1019","1.6115","4.6195","0.0968","0.0582","0.07","0.13486589984131","1"
"SWKS","3/31/2007","2.3745","0.2135","0.3927","38.1233","7.2321","7.2321","0","6.5601","6.7682","0.158","1.4636","1.118","80.5021","1.655","5.3087","1.0691","1.3017","4.6189","0.1603","0.0904","0.08","-0.090365413000139","1"
"SWKS","6/30/2007","2.4293","0.2093","0.3963","39.2071","7.0928","7.0928","0","7.2077","6.5256","0.1503","1.2702","1.0652","84.4951","1.5122","4.5779","0.9809","1.1957","4.7165","0.0851","0.0026","0.07","0.10661949439456","1"
"SWKS","9/30/2007","2.6048","0.2028","0.3807","39.2404","9.5404","9.5404","0","9.7441","11.5477","0.1601","1.4093","1.1383","79.0674","2.7969","7.5315","1.8483","2.2297","4.8811","0.1842","0.1107","0.14","0.089881091391168","1"
"SWKS","12/31/2007","2.9448","0.1978","0.3082","39.1093","9.9866","9.9866","0","9.9115","9.0618","0.1788","1.4922","1.2633","71.2393","2.3521","6.5079","1.6198","1.8869","5.0062","0.3408","0.2186","0.12","-0.026749504761071","1"
"SWKS","3/31/2008","3.0266","0.1928","0.2985","39.8432","9.2059","9.2059","0","9.2624","8.2659","0.1669","1.2871","1.2254","73.4446","1.9909","5.1627","1.3799","1.6071","5.1414","0.2474","0.1401","0.10","-0.067287546401256","1"
"SWKS","6/30/2008","3.3769","0.1855","0.2846","40.1626","10.5929","10.5929","0","10.3169","9.5098","0.1734","1.3398","1.2713","70.796","2.33","5.5725","1.6491","1.8978","5.3274","0.1532","0.0678","0.13","0.1321857733566","1"
"SWKS","9/30/2008","3.3256","0.1272","0.1987","40.343","12.031","12.031","0","8.7868","23.5585","0.1881","1.3367","1.5852","56.7749","5.8026","12.4295","4.4324","5.0645","5.7021","0.3674","0.2887","0.34","-0.07211087523062","1"
"SWKS","12/31/2008","3.4694","0.0906","0.151","39.8934","9.9763","9.9763","0","11.8119","11.2188","0.1735","1.2822","1.931","46.6084","2.4208","5.0098","1.9465","2.2014","5.8753","0.4706","0.392","0.14","-0.17869651271059","1"
"SWKS","3/31/2009","2.655","0.0459","0.1503","37.5022","-2.1637","-2.1637","0","-3.2678","-3.2823","0.1425","1.1783","1.5428","58.3369","-0.58","-1.1911","-0.4676","-0.5534","5.8647","0.1299","0.0958","-0.03","0.16282527707666","1"
"SWKS","6/30/2009","2.7422","0.0444","0.145","40.2431","11.255","11.255","0","10.1928","9.8006","0.1518","1.2804","1.7002","52.9335","1.8467","3.7193","1.4882","1.7647","6.0083","0.2446","0.2142","0.11","0.084447649998047","1"
"SWKS","9/30/2009","3.0071","0.0361","0.1112","40.5565","14.4434","14.4434","0","13.6259","25.5696","0.1687","1.5752","1.9833","45.3791","5.2613","9.6004","4.3129","5.0715","6.416","0.4445","0.3568","0.35","0.13110529330054","1"
"SWKS","12/31/2009","3.231","0.0353","0.1041","41.8352","17.3506","17.3506","0","16.6445","11.4262","0.1761","1.4558","2.0562","43.7705","2.4422","4.3275","2.0116","2.3559","6.5503","0.2955","0.2137","0.16","0.030094410353793","1"
"SWKS","3/31/2010","3.7836","0.0347","0.0782","41.9452","16.0936","16.0936","0","15.4786","11.6543","0.1696","1.3235","2.211","40.7053","2.3451","4.0626","1.9768","2.2637","6.6985","0.3232","0.2177","0.16","0.041142202896988","1"
"SWKS","6/30/2010","3.5771","0.0196","0.061","42.948","19.4182","19.4182","0","19.1266","12.6143","0.1901","1.33","1.7791","50.5882","2.8456","4.8155","2.3985","2.7898","6.8703","0.1953","0.0584","0.20","0.031926123649845","1"
"SWKS","9/30/2010","3.8657","0.0184","0.0568","43.462","20.8843","20.8843","0","20.6698","14.9399","0.2003","1.4163","1.7878","50.3407","3.5549","5.7183","2.9925","3.4894","7.3038","0.4061","0.2437","0.26","0.090289754622982","1"
"SWKS","12/31/2010","5.2246","0.0175","0.0178","44.3238","23.0789","23.0789","0","22.8981","18.1631","0.2076","1.3097","1.6681","53.9552","4.3126","6.6843","3.7711","4.2373","7.6306","0.3438","0.1686","0.34","0.1414808562251","1"
"SWKS","3/31/2011","4.9446","0","0.0172","43.324","20.9151","20.9151","0","20.7384","15.3529","0.1938","1.2199","1.7748","50.7103","3.3839","5.1119","2.9759","3.3839","7.94","0.4743","0.3094","0.27","0.053723704162524","1"
"SWKS","6/30/2011","2.9144","0","0.0168","43.8742","20.2839","20.2839","0","20.1528","14.4767","0.1972","1.0586","1.9131","47.0452","3.3644","6.7544","2.8549","3.3644","8.2307","0.4517","0.3457","0.28","-0.14919501266265","1"
"SWKS","9/30/2011","3.3037","0","0.0162","43.3902","19.3072","19.3073","0","19.3689","15.9645","0.2128","1.1491","2.2608","39.8082","3.9913","7.4745","3.3974","3.9913","8.6331","0.6484","0.567","0.35","-0.10704371620219","1"
"SWKS","12/31/2011","4.0298","0","0.0103","43.6456","19.04","19.04","0","18.9623","14.5086","0.2056","1.2499","1.9785","45.4892","3.4337","6.2131","2.9837","3.4337","8.8532","0.4072","0.3733","0.31","-0.044255485050187","1"
"SWKS","3/31/2012","3.1006","0","0","41.7604","12.0099","12.0099","0","11.9002","9.3227","0.1817","1.0806","1.7244","52.1906","1.9765","4.2167","1.6938","1.9765","9.0765","0.6096","0.4749","0.18","0.23164431254083","1"
"SWKS","6/30/2012","3.4624","0","0","42.4936","15.9383","15.9383","0","15.964","12.6735","0.1861","1.0655","1.5756","57.122","2.7364","5.516","2.359","2.7364","9.463","0.2035","0.0427","0.26","-0.0052144406312221","1"
"SWKS","9/30/2012","4.8347","0","0","42.1811","17.768","17.768","0","17.7458","14.6201","0.1971","1.0456","1.4152","63.5958","3.2314","6.0904","2.8819","3.2314","9.909","0.2667","0.1055","0.34","-0.064305427327983","1"
"SWKS","12/31/2012","5.7779","0","0","42.451","19.0875","19.0875","0","19.1316","14.6573","0.2109","1.1375","1.7993","50.0185","3.4208","6.2878","3.0914","3.4208","10.1289","0.7608","0.6247","0.35","-0.064679251162116","1"
"SWKS","3/31/2013","5.9268","0","0","41.5569","16.1571","16.1571","0","15.8279","14.5108","0.1918","1.0957","1.8124","49.6566","3.085","5.504","2.7832","3.085","10.4657","0.6784","0.5452","0.33","0.035518500345147","1"
"SWKS","6/30/2013","6.0352","0","0","43.1552","19.3304","19.3304","0","19.3763","15.0654","0.1966","1.0672","1.5361","58.5898","3.2848","5.824","2.9623","3.2848","10.6558","0.3505","0.1732","0.35","-0.0027687751364693","1"
"SWKS","9/30/2013","5.9727","0","0","43.8365","22.1174","22.1174","0","22.2013","17.652","0.2044","1.1673","1.6297","55.2264","4.0074","6.8134","3.6089","4.0074","11.182","0.8102","0.6127","0.45","0.054905849776469","1"
"SWKS","12/31/2013","7.1176","0.0224","0.0229","43.943","22.9612","22.9612","0","22.9612","18.7055","0.2074","1.2603","1.8914","47.5831","4.2718","6.9824","3.8803","4.1762","11.7234","0.8305","0.7453","0.51","0.060606596393204","1"
"SWKS","3/31/2014","6.9415","0","0","44.158","21.3306","21.3306","0","21.3098","15.9875","0.1898","1.2401","2.2238","40.4719","3.356","5.3444","3.034","3.356","12.0982","1.1102","0.8926","0.41","0.11850464180928","1"
"SWKS","6/30/2014","5.9084","0","0","45.0085","25.2981","25.2981","0","25.2981","18.9779","0.2183","1.6246","2.3349","38.5451","4.663","7.2234","4.143","4.663","12.6269","1.02","0.6721","0.59","0.097465249284352","1"
"SWKS","9/30/2014","4.8024","0.0162","0.0164","45.1204","27.579","27.579","0","27.5929","24.3492","0.2415","1.4557","2.2617","39.794","6.9065","10.8877","5.8814","6.7949","13.3848","1.0497","0.6173","0.93","0.092074137601827","1"
"SWKS","12/31/2014","4.7774","0","0","46.3066","30.6394","30.6394","0","30.7263","24.2334","0.2524","1.5796","3.3244","27.0726","7.2027","10.8892","6.1172","7.2027","14.2039","1.9732","1.5242","1.03","0.097791922077691","1"
"SWKS","3/31/2015","5.6226","0","0","46.2144","28.8545","28.8545","0","28.9332","21.8475","0.23","1.4841","2.7503","32.7241","5.8146","8.5197","5.0254","5.8146","14.9922","0.784","0.3559","0.88","0.13091520081538","1"
"SWKS","6/30/2015","5.6994","0","0","48.5309","31.9506","31.9506","0","32.0247","25.6049","0.2302","1.5288","2.1221","42.4111","6.8179","9.7188","5.8949","6.8179","15.9267","1.1328","0.5805","1.09","0.024941381680465","1"
"SWKS","9/30/2015","4.1274","0","0","49.5232","33.7875","33.7875","0","33.6285","26.0218","0.2368","1.6596","1.6372","54.9728","7.255","10.1528","6.1623","7.255","16.6012","1.2039","0.4265","1.21","-0.09208705896992","1"
"SWKS","12/31/2015","5.748","0","0","50.9387","35.6603","35.6603","0","45.123","38.3362","0.2358","1.6451","1.7566","51.2344","10.2022","13.7219","9.0396","10.2022","18.1764","1.7735","1.3652","1.87","-0.039832817703394","1"
"SWKS","3/31/2016","6.5507","0","0","50.3677","33.2473","33.2473","0","32.9119","26.8482","0.1958","1.1528","1.4394","62.5274","5.8731","7.854","5.2574","5.8731","18.6293","0.8121","0.6157","1.09","0.0060066243291873","1"
"SWKS","6/30/2016","5.9888","0","0","50.3259","31.7414","31.7414","0","31.4221","24.6109","0.19","0.8533","1.3188","68.2453","5.2642","7.1697","4.6768","5.2642","18.7429","0.7566","0.4531","0.98","-0.090271005196056","1"
"SWKS","9/30/2016","9.5247","0","0","50.802","34.9414","34.9413","0","34.8456","29.5427","0.2167","0.9693","2.0053","44.8815","6.969","9.4883","6.4014","6.969","19.1531","2.2679","2.1907","1.33","0.080346403147895","1"
"SWKS","12/31/2016","7.2462","0","0","50.7383","35.2073","35.2073","0","35.1198","28.1964","0.2249","1.0653","2.4818","36.2638","7.0431","9.5305","6.3409","7.0431","19.8068","2.6476","2.3801","1.39","-0.0085248579163161","1"
"SWKS","3/31/2017","8.6478","0","0","49.9472","33.0163","33.0163","0","33.0398","26.406","0.2044","0.9591","2.3094","38.9715","5.9312","7.9132","5.3974","5.9312","20.5518","1.2252","0.9315","1.22","0.11804943955962","1"
"SWKS","6/30/2017","8.0186","0","0","50.3552","33.8366","33.8366","0","34.0586","27.3313","0.209","0.9268","2.2667","39.7047","6.3164","8.3311","5.712","6.3164","21.2183","1.6937","1.0866","1.34","-0.0090924829250391","1"
"SWKS","9/30/2017","6.7896","0","0","50.6703","35.131","35.131","0","35.3138","28.57","0.2153","0.9842","2.1654","41.5631","6.9189","9.0308","6.1505","6.9189","22.2048","2.2337","1.7775","1.53","0.026129227037646","1"
"SWKS","12/31/2017","8.3565","0","0","51.0315","36.4578","36.4578","0","36.6575","6.6927","0.229","1.1232","2.2927","39.2547","1.8049","2.387","1.5323","1.8049","21.3843","1.945","1.793","0.38","-0.03067923717911","1"
"SWKS","3/31/2018","8.8254","0","0","50.219","31.6838","31.6838","0","32.0013","30.2168","0.1925","0.9749","2.4875","36.1813","6.781","8.8334","5.8165","6.781","22.3515","2.3686","1.8776","1.51","0.023632753589148","1"
"SWKS","6/30/2018","7.3441","0","0","50.4976","34.2503","34.2503","0","34.7534","32.0362","0.187","0.8805","1.9093","47.1385","7.0171","9.1242","5.9896","7.0171","22.7207","1.4468","0.394","1.58","-0.015925841588876","1"
"SWKS","9/30/2018","5.805","0","0","49.9405","33.7267","33.7267","0","34.054","28.3122","0.2088","1.0298","1.5377","58.5304","6.9685","10.3311","5.9123","6.9685","23.0947","1.1206","0.5113","1.59","-0.027546705195758","1"
"SWKS","12/31/2018","6.1811","0","0","49.9074","33.0144","33.0144","0","33.3128","29.3107","0.2051","0.9874","1.8535","48.5556","7.055","10.4804","6.0119","7.0549","23.1953","3.0895","2.3607","1.61","-0.13145075809673","1"
"SWKS","3/31/2019","6.3852","0","0","49.383","29.3189","29.3189","0","29.7754","26.4067","0.1701","0.7391","1.4903","60.3924","5.2439","7.7503","4.4906","5.2439","23.63","1.1551","0.5883","1.23","0.090144264012782","1"
"SWKS","6/30/2019","5.5644","0","0","40.7432","20.8084","20.8084","0","21.1082","18.7875","0.1584","0.7825","1.375","65.4524","3.5147","5.1538","2.9759","3.5147","23.8922","1.2364","0.7211","0.83","-0.028337772688227","1"
"SWKS","9/30/2019","5.9749","0","0","49.0694","28.2693","28.2693","0","28.2814","25.4532","0.171","0.6912","1.7782","50.6128","5.1088","7.4559","4.3516","5.1088","24.2346","2.3551","1.8829","1.25","0.0109883755062","1"
"SWKS","12/31/2019","7.0423","0","0","49.5815","30.9452","30.9452","0","31.1014","28.691","0.176","0.7475","2.0996","42.8658","6.0249","8.6246","5.0493","6.0249","25.0282","2.3217","1.6737","1.51","0.18335516966286","1"
"SWKS","3/31/2020","6.1314","0","0","49.0276","26.041","26.041","0","26.4979","23.6392","0.1538","0.6018","2.0841","43.185","4.3714","6.3154","3.6352","4.3714","24.7331","1.6456","1.2889","1.07","-0.13111410480521","1"
"SWKS","6/30/2020","5.8275","0","0","45.3447","20.019","20.019","0","19.544","17.6032","0.1453","0.5768","2.1289","42.2761","3.1011","4.4271","2.557","3.1011","25.0293","1.6031","1.161","0.78","0.15549436774705","1"
"SWKS","9/30/2020","5.1686","0","0","47.967","27.9607","27.9607","0","27.8039","25.8075","0.1873","0.6176","2.4306","37.0273","5.9291","8.4529","4.8348","5.9291","25.1461","1.5191","0.6739","1.48","0.05612828982744","1"
"SWKS","12/31/2020","5.0733","0","0","50.4437","37.7947","37.7947","0","37.808","33.7285","0.2786","1.0415","2.1887","41.1199","11.5359","16.0223","9.397","11.5359","26.7732","2.9048","2.1928","3.08","0.021487694928801","1"
"NVDA","3/31/2005","3.0984","0","0.0007","33.8733","6.8386","6.8386","0","7.3424","6.4024","0.3478","1.1872","1.912","47.0719","3.0781","3.4785","2.227","3.0781","2.3506","0.2506","0.1231","0.07","0","1"
"NVDA","6/30/2005","3.5142","0","0.0003","35.9946","13.0483","13.0483","0","13.7973","11.0378","0.3571","1.2142","2.2873","39.3472","5.2369","5.885","3.9413","5.2369","2.4278","0.1654","0.1405","0.13","-0.019175981617829","1"
"NVDA","9/30/2005","3.2948","0","0","37.8167","13.4989","13.4989","0","14.4068","12.8447","0.3326","1.1877","1.6174","55.6449","5.7898","6.4547","4.2722","5.7898","2.5198","0.087","0.0332","0.15","0.091289160584081","1"
"NVDA","12/31/2005","3.3944","0","0","39.0794","11.925","11.925","0","12.9784","11.0465","0.3231","1.2478","1.6587","54.2604","4.7758","5.3835","3.5695","4.7758","2.6278","0.1493","0.1259","0.13","0.093364719298713","1"
"NVDA","3/31/2006","3.5342","0","0","40.168","17.8842","17.8842","0","18.5765","15.5382","0.3242","1.4874","1.9913","45.1959","6.5811","7.3733","5.0367","6.5811","2.908","0.4121","0.3691","0.19","0.12713380066026","1"
"NVDA","6/30/2006","3.2236","0","0","42.3394","14.8882","14.8882","0","16.1442","13.5029","0.3154","1.135","1.7425","51.6485","5.6793","6.6152","4.2268","5.6793","3.0423","0.0848","-0.0299","0.17","0.11388389504168","1"
"NVDA","9/30/2006","3.4181","0","0","42.4902","13.9365","13.9365","0","15.2028","12.6183","0.3148","1.0442","1.4958","60.1689","5.2433","6.1031","3.9725","5.2433","3.1024","0.0317","0.0759","0.17","-0.12050259505557","1"
"NVDA","12/31/2006","3.0799","0","0.0002","40.6963","14.3331","14.3331","0","15.6387","12.9801","0.3242","1.3027","1.8681","48.177","5.7707","6.5931","4.208","5.7707","3.4608","0.4915","0.4434","0.2","0.19727435574262","1"
"NVDA","3/31/2007","3.1806","0","0","43.8864","15.7604","15.7604","0","17.2447","18.6041","0.3285","1.3905","1.6944","53.1149","8.1471","9.8499","6.1118","8.1471","3.7062","0.3672","0.263","0.31","-0.056021521769846","1"
